raw_sid,namespace,pkdb_sid,study_name,pmid,pmcid,doi,title,raw_data_path,paperclip_available,paperclip_text_availability,paperclip_id,paperclip_source,paperclip_document_path,paperclip_url,match_method,match_note
PKDB00053,pkdb,PKDB00053,Newton1981,7333346,,,Plasma and salivary pharmacokinetics of caffeine in man.,pkdb/PKDB00053/study.json,no,none,,,,,,no_exact_match
PKDB00105,pkdb,PKDB00105,Shah1990,2401756,,,Plasma codeine and morphine concentrations after a single oral dose of codeine phosphate.,pkdb/PKDB00105/study.json,yes,abstract_only,oa_W2145006060,abstracts,,https://doi.org/10.1002/j.1552-4604.1990.tb03641.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00345,pkdb,PKDB00345,Backman2000,10976543,,,Plasma concentrations of active simvastatin acid are increased by gemfibrozil.,pkdb/PKDB00345/study.json,yes,abstract_only,oa_W1985258130,abstracts,,https://doi.org/10.1067/mcp.2000.108507,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00069,pkdb,PKDB00069,Calbet2002,12163658,,,Plasma glucagon and insulin responses depend on the rate of appearance of amino acids after ingestion of different protein solutions in humans.,pkdb/PKDB00069/study.json,no,none,,,,,,no_exact_match
7009366,pmid,,Veleminsky1980,7009366,,,Plasma insulin response to glucose infusion in obese non-diabetic and diabetic subjects.,pmid/7009366/study.json,yes,abstract_only,oa_W2108314322,abstracts,,https://doi.org/10.1055/s-2007-999225,title_exact,Abstract corpus record; no Paperclip full-text document path.
5957477,pmid,,Perley1966,5957477,,,Plasma insulin responses to glucose and tolbutamide of normal weight and obese diabetic and nondiabetic subjects.,pmid/5957477/study.json,yes,abstract_only,oa_W2083606604,abstracts,,https://doi.org/10.2337/diab.15.12.867,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00220,pkdb,PKDB00220,Carlo1955,13242422,,,Plasma levels after the oral administration of acetylsalicylic acid and N-acetyl-p-aminophenol in different forms to human subjects.,pkdb/PKDB00220/study.json,no,none,,,,,,no_exact_match
2902373,pmid,,Chen1988,2902373,,,Polymorphic O-demethylation of codeine.,pmid/2902373/study.json,no,none,,,,,,no_exact_match
PKDB00209,pkdb,PKDB00209,Farkas2007,17322140,,,"Pomegranate juice does not impair clearance of oral or intravenous midazolam, a probe for cytochrome P450-3A activity: comparison with grapefruit juice.",pkdb/PKDB00209/study.json,yes,abstract_only,oa_W2090386521,abstracts,,https://doi.org/10.1177/0091270006298359,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00060,pkdb,PKDB00060,Seng2009,19125908,,,Population pharmacokinetics of caffeine in healthy male adults using mixed-effects models.,pkdb/PKDB00060/study.json,yes,abstract_only,oa_W2168500684,abstracts,,https://doi.org/10.1111/j.1365-2710.2008.00976.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
4816891,pmid,,Blackard1974,4816891,,,Portal and peripheral vein immunoreactive glucagon concentrations after arginine or glucose infusions.,pmid/4816891/study.json,yes,abstract_only,oa_W2155530276,abstracts,,https://doi.org/10.2337/diab.23.3.199,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00075,pkdb,PKDB00075,Firth1986,3517067,PMC424555,10.1172/JCI112467,Postprandial hyperglycemia in patients with noninsulin-dependent diabetes mellitus. Role of hepatic and extrahepatic tissues.,pkdb/PKDB00075/study.json,yes,abstract_only,oa_W1986955391,abstracts,,https://doi.org/10.1172/jci112467,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00417,pkdb,PKDB00417,Stockmann2009,19561474,,,Prediction of postoperative outcome after hepatectomy with a new bedside test for maximal liver function capacity.,pkdb/PKDB00417/study.json,yes,abstract_only,oa_W2090819282,abstracts,,https://doi.org/10.1097/sla.0b013e3181ad85b5,title_exact,Abstract corpus record; no Paperclip full-text document path.
8423228,pmid,,Nauck1993,8423228,,,Preserved incretin activity of glucagon-like peptide 1 [7-36 amide] but not of synthetic human gastric inhibitory polypeptide in patients with type-2 diabetes mellitus.,pmid/8423228/study.json,yes,abstract_only,oa_W1969932276,abstracts,,https://doi.org/10.1172/jci116186,title_exact,Abstract corpus record; no Paperclip full-text document path.
1133173,pmid,,Horwitz1975,1133173,PMC301883,10.1172/JCI108047,"Proinsulin, insulin, and C-peptide concentrations in human portal and peripheral blood.",pmid/1133173/study.json,yes,abstract_only,oa_W1974554536,abstracts,,https://doi.org/10.1172/jci108047,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00080,pkdb,PKDB00080,Kjems2001,11692185,,,Quantification of beta-cell function during IVGTT in Type II and non-diabetic subjects: assessment of insulin secretion by mathematical methods.,pkdb/PKDB00080/study.json,no,none,,,,,,no_exact_match
PKDB00117,pkdb,PKDB00117,Yue1997,9357098,,,"Quantification of the O- and N-demethylated and the glucuronidated metabolites of codeine relative to the debrisoquine metabolic ratio in urine in ultrarapid, rapid, and poor debrisoquine hydroxylators.",pkdb/PKDB00117/study.json,yes,abstract_only,oa_W1972302074,abstracts,,https://doi.org/10.1097/00007691-199710000-00010,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00423,pkdb,PKDB00423,Ma2008,18594801,,,Quantitative assessment of hepatic blood flow using intravenous indocyanine green.,pkdb/PKDB00423/study.json,no,none,,,,,,no_exact_match
PKDB00397,pkdb,PKDB00397,Herold2001,11169069,,,Quantitative testing of liver function in patients with cirrhosis due to chronic hepatitis C to assess disease severity.,pkdb/PKDB00397/study.json,yes,abstract_only,oa_W1986152242,abstracts,,https://doi.org/10.1034/j.1600-0676.2001.210104.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
22283559,pmid,PKDB00594,Schoedel2012,22283559,,,Randomized open-label drug-drug interaction trial of dextromethorphan/quinidine and paroxetine in healthy volunteers.,pmid/22283559/study.json,no,none,,,,,,no_exact_match
PKDB00159,pkdb,PKDB00159,Jack1985,2865542,,,Ranitidine and paracetamol metabolism.,pkdb/PKDB00159/study.json,no,none,,,,,,no_exact_match
PKDB00149,pkdb,PKDB00149,Itoh2000,,,,"Ranitidine Increases Bioavailability of Acetaminophen by
Inhibiting First-Pass Glucuronidation in Man",pkdb/PKDB00149/study.json,yes,abstract_only,oa_W2017792899,abstracts,,https://doi.org/10.1211/146080800128735584,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00511,pkdb,PKDB00511,Li2003,14579918,PMC6653833,10.1002/clc.4960261008,Rapid effects of simvastatin on lipid profile and C-reactive protein in patients with hypercholesterolemia.,pkdb/PKDB00511/study.json,yes,abstract_only,oa_W1999788580,abstracts,,https://doi.org/10.1002/clc.4960261008,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00481,pkdb,PKDB00481,Rietveld1984,6734698,,,Rapid onset of an increase in caffeine residence time in young women due to oral contraceptive steroids.,pkdb/PKDB00481/study.json,no,none,,,,,,no_exact_match
PKDB00413,pkdb,PKDB00413,Sakka2006,16544120,,,Relation between indocyanine green (ICG) plasma disappearance rate and ICG blood clearance in critically ill patients.,pkdb/PKDB00413/study.json,no,none,,,,,,no_exact_match
PKDB00065,pkdb,PKDB00065,ZylberKatz1984,6734043,,,Relationship between caffeine concentrations in plasma and saliva.,pkdb/PKDB00065/study.json,yes,abstract_only,oa_W2054089181,abstracts,,https://doi.org/10.1038/clpt.1984.151,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00394,pkdb,PKDB00394,Gadano1997,9083919,,,"Relationship between hepatic blood flow, liver tests, haemodynamic values and clinical characteristics in patients with chronic liver disease.",pkdb/PKDB00394/study.json,yes,abstract_only,oa_W2169024203,abstracts,,https://doi.org/10.1111/j.1440-1746.1997.tb00401.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00491,pkdb,PKDB00491,Trang1985,3986300,,,Relationship between total body clearance of caffeine and urine flow rate in elderly men.,pkdb/PKDB00491/study.json,yes,abstract_only,oa_W2032004948,abstracts,,https://doi.org/10.1002/bdd.2510060107,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00210,pkdb,PKDB00210,Blanchard1983,6863577,,,Relationship between urine flow rate and renal clearance of caffeine in man.,pkdb/PKDB00210/study.json,yes,abstract_only,oa_W2056658191,abstracts,,https://doi.org/10.1002/j.1552-4604.1983.tb02716.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
Seideman1980,legacy,,Seideman1980,,,,Relative Bioavailability of a Paracetamol Suppository,legacy/Seideman1980/study.json,no,none,,,,,,no_exact_match
PKDB00087,pkdb,PKDB00087,Zavaroni1987,3624411,,,Renal metabolism of C-peptide in man.,pkdb/PKDB00087/study.json,yes,abstract_only,oa_W2001534544,abstracts,,https://doi.org/10.1210/jcem-65-3-494,title_exact,Abstract corpus record; no Paperclip full-text document path.
8852486,pmid,,Robaudo1996,8852486,,,Renal metabolism of C-peptide in patients with early insulin-dependent diabetes mellitus.,pmid/8852486/study.json,yes,abstract_only,oa_W2028243992,abstracts,,https://doi.org/10.1159/000188902,title_exact,Abstract corpus record; no Paperclip full-text document path.
6280266,pmid,,Soevik1981,6280266,,,"Responses of plasma adenosine 3',5'-monophosphate, blood glucose and plasma insulin to glucagon in humans.",pmid/6280266/study.json,yes,abstract_only,oa_W2057485293,abstracts,,https://doi.org/10.3109/00365518109090513,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00227,pkdb,PKDB00227,Backman1996,8549036,,,Rifampin drastically reduces plasma concentrations and effects of oral midazolam.,pkdb/PKDB00227/study.json,yes,abstract_only,oa_W2114089215,abstracts,,https://doi.org/10.1016/s0009-9236(96)90018-1,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00365,pkdb,PKDB00365,Kyrklund2000,11180018,,,Rifampin greatly reduces plasma simvastatin and simvastatin acid concentrations.,pkdb/PKDB00365/study.json,yes,abstract_only,oa_W2039613248,abstracts,,https://doi.org/10.1067/mcp.2000.111414,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00083,pkdb,PKDB00083,Mitrakou1992,1727062,,10.1056/NEJM199201023260104,Role of reduced suppression of glucose production and diminished early insulin release in impaired glucose tolerance.,pkdb/PKDB00083/study.json,yes,abstract_only,oa_W2330273698,abstracts,,https://doi.org/10.1056/nejm199201023260104,doi_exact,Abstract corpus record; no Paperclip full-text document path.
2015730,pmid,PKDB00584,Hou1991,2015730,,,Salivary analysis for determination of dextromethorphan metabolic phenotype.,pmid/2015730/study.json,yes,abstract_only,oa_W2003741490,abstracts,,https://doi.org/10.1038/clpt.1991.48,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00469,pkdb,PKDB00469,Kukongviriyapan2004,15022032,,,Salivary caffeine metabolic ratio in alcohol-dependent subjects.,pkdb/PKDB00469/study.json,no,none,,,,,,no_exact_match
PKDB00168,pkdb,PKDB00168,Somaja1987,,,,Salivary paracetamol elimination kinetics during the menstrual cycle,pkdb/PKDB00168/study.json,yes,abstract_only,oa_W2057069029,abstracts,,https://doi.org/10.1111/j.1365-2125.1987.tb03056.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
9696456,pmid,,Eckhardt1998,9696456,,,Same incidence of adverse drug events after codeine administration irrespective of the genetically determined differences in morphine formation.,pmid/9696456/study.json,yes,abstract_only,oa_W2001815145,abstracts,,https://doi.org/10.1016/s0304-3959(98)00021-9,title_exact,Abstract corpus record; no Paperclip full-text document path.
9728895,pmid,,Rasmussen1998,9728895,,,Selective effects of somatostatin analogs on human drug-metabolizing enzymes.,pmid/9728895/study.json,yes,abstract_only,oa_W2158162313,abstracts,,https://doi.org/10.1016/s0009-9236(98)90148-5,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00247,pkdb,PKDB00247,Eeckhoudt1998,9686884,,,Sensitive assay for midazolam and its metabolite 1'-hydroxymidazolam in human plasma by capillary high-performance liquid chromatography.,pkdb/PKDB00247/study.json,no,none,,,,,,no_exact_match
PKDB00382,pkdb,PKDB00382,JodynisLiebert2004,15051740,,,Serum metabolite/caffeine ratios as a test for liver function.,pkdb/PKDB00382/study.json,yes,abstract_only,oa_W2033201645,abstracts,,https://doi.org/10.1177/0091270004263468,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00373,pkdb,PKDB00373,Loria1993,8138261,,,Short-term effects of simvastatin on bile acid synthesis and bile lipid secretion in human subjects.,pkdb/PKDB00373/study.json,yes,abstract_only,oa_W2078965154,abstracts,,https://doi.org/10.1002/hep.1840190413,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00471,pkdb,PKDB00471,Lammers2018,28929443,PMC5854751,10.1007/s13318-017-0437-7,Short-Term Fasting Alters Pharmacokinetics of Cytochrome P450 Probe Drugs: Does Protein Binding Play a Role?,pkdb/PKDB00471/study.json,yes,full_text,PMC5854751,pmc,/papers/PMC5854751/content.lines,https://paperclip.gxl.ai/citations/papers/PMC5854751,pmcid_exact,
PKDB00334,pkdb,PKDB00334,Higuchi1979,44299,,,Simplified determination of lorazepam and oxazepam in biological fluids by gas chromatography-mass spectrometry.,pkdb/PKDB00334/study.json,no,none,,,,,,no_exact_match
PKDB00446,pkdb,PKDB00446,Chen2009b,19215233,,,"Simultaneous action of the flavonoid quercetin on cytochrome P450 (CYP) 1A2, CYP2A6, N-acetyltransferase and xanthine oxidase activity in healthy volunteers.",pkdb/PKDB00446/study.json,no,none,,,,,,no_exact_match
PKDB00110,pkdb,PKDB00110,Wu2013,23507688,,,Simultaneous analysis of codeine and its active metabolites in human plasma using liquid chromatography-tandem mass spectrometry: application to a pharmacokinetic study after oral administration of codeine.,pkdb/PKDB00110/study.json,no,none,,,,,,no_exact_match
PKDB00483,pkdb,PKDB00483,Schmider1999,10634135,,,Simultaneous assessment of CYP3A4 and CYP1A2 activity in vivo with alprazolam and caffeine.,pkdb/PKDB00483/study.json,yes,abstract_only,oa_W2001488867,abstracts,,https://doi.org/10.1097/01213011-199912000-00007,title_exact,Abstract corpus record; no Paperclip full-text document path.
16930908,pmid,PKDB00581,Eichhold2007,16930908,,,"Simultaneous determination of dextromethorphan, dextrorphan, and guaifenesin in human plasma using semi-automated liquid/liquid extraction and gradient liquid chromatography tandem mass spectrometry.",pmid/16930908/study.json,no,none,,,,,,no_exact_match
PKDB00529,pkdb,PKDB00529,Bae2014,24648255,,,"Simultaneous determination of metoprolol and its metabolites, α-hydroxymetoprolol and O-desmethylmetoprolol, in human plasma by liquid chromatography with tandem mass spectrometry: Application to the pharmacokinetics of metoprolol associated with CYP2D6 genotypes.",pkdb/PKDB00529/study.json,no,none,,,,,,no_exact_match
PKDB00136,pkdb,PKDB00136,Tanaka2014,24389476,,,Simultaneous LC-MS/MS analysis of the plasma concentrations of a cocktail of 5 cytochrome P450 substrate drugs and their metabolites.,pkdb/PKDB00136/study.json,yes,abstract_only,oa_W2054767854,abstracts,,https://doi.org/10.1248/bpb.b13-00401,title_exact,Abstract corpus record; no Paperclip full-text document path.
29403866,pmid,,Partani2013,29403866,PMC5761050,10.1016/j.jpha.2013.09.007,Simultaneous quantitation of atorvastatin and its two active metabolites in human plasma by liquid chromatography/(-) electrospray tandem mass spectrometry.,pmid/29403866/study.json,yes,full_text,PMC5761050,pmc,/papers/PMC5761050/content.lines,https://paperclip.gxl.ai/citations/papers/PMC5761050,pmcid_exact,
PKDB00514,pkdb,PKDB00514,Mol1988,3279966,,,Simvastatin (MK-733): a potent cholesterol synthesis inhibitor in heterozygous familial hypercholesterolaemia.,pkdb/PKDB00514/study.json,no,none,,,,,,no_exact_match
PKDB00372,pkdb,PKDB00372,Neuvonen1998,9542477,,,Simvastatin but not pravastatin is very susceptible to interaction with the CYP3A4 inhibitor itraconazole.,pkdb/PKDB00372/study.json,yes,abstract_only,oa_W2087015670,abstracts,,https://doi.org/10.1016/s0009-9236(98)90165-5,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00361,pkdb,PKDB00361,Bergman2004,15317833,,,Simvastatin does not have a clinically significant pharmacokinetic interaction with fenofibrate in humans.,pkdb/PKDB00361/study.json,yes,abstract_only,oa_W2053536280,abstracts,,https://doi.org/10.1177/0091270004268044,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00363,pkdb,PKDB00363,Zhou2013,23469684,,,"Simvastatin pharmacokinetics in healthy Chinese subjects and its relations with CYP2C9, CYP3A5, ABCB1, ABCG2 and SLCO1B1 polymorphisms.",pkdb/PKDB00363/study.json,yes,abstract_only,oa_W2428761922,abstracts,,https://doi.org/10.31083/ph.2013.2676,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00193,pkdb,PKDB00193,Bannwarth2001,11196522,,,Single and multiple dose pharmacokinetics of acetaminophen (paracetamol) in polymedicated very old patients with rheumatic pain.,pkdb/PKDB00193/study.json,no,none,,,,,,no_exact_match
Borin1989,legacy,,Borin1989,,,,Single dose bioavailability of acetaminophen following oral administration,legacy/Borin1989/study.json,no,none,,,,,,no_exact_match
PKDB00025,pkdb,PKDB00025,Chan1997,9248766,,,Single-dose pharmacokinetics of paracetamol and its conjugates in Chinese non-insulin-dependent diabetic patients with renal impairment.,pkdb/PKDB00025/study.json,no,none,,,,,,no_exact_match
PKDB00326,pkdb,PKDB00326,Chaobal2005,16321619,,,"Single-point sampling for assessment of constitutive, induced, and inhibited cytochrome P450 3A activity with alfentanil or midazolam.",pkdb/PKDB00326/study.json,yes,abstract_only,oa_W2041552927,abstracts,,https://doi.org/10.1016/j.clpt.2005.08.004,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00368,pkdb,PKDB00368,Pasanen2006,17108811,,,SLCO1B1 polymorphism markedly affects the pharmacokinetics of simvastatin acid.,pkdb/PKDB00368/study.json,yes,abstract_only,oa_W4249964811,abstracts,,https://doi.org/10.1097/01.fpc.0000230416.82349.90,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00437,pkdb,PKDB00437,Bozikas2004,14659985,,,Smoking impact on CYP1A2 activity in a group of patients with schizophrenia.,pkdb/PKDB00437/study.json,no,none,,,,,,no_exact_match
PKDB00147,pkdb,PKDB00147,McGilveray1972,4403741,,,Some factors affecting the absorption of paracetamol.,pkdb/PKDB00147/study.json,yes,abstract_only,oa_W1970853484,abstracts,,https://doi.org/10.1111/j.2042-7158.1972.tb09072.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00271,pkdb,PKDB00271,Gamble1976,1023954,,,Some pharmacological factors influencing the absorption of diazepam following oral administration.,pkdb/PKDB00271/study.json,no,none,,,,,,no_exact_match
PKDB00531,pkdb,PKDB00531,Cerqueira2003,12774293,,,Stereoselective metabolism of metoprolol: enantioselectivity of alpha-hydroxymetoprolol in plasma and urine.,pkdb/PKDB00531/study.json,no,none,,,,,,no_exact_match
PKDB00358,pkdb,PKDB00358,Simard2001,11497338,,,Study of the drug-drug interaction between simvastatin and cisapride in man.,pkdb/PKDB00358/study.json,no,none,,,,,,no_exact_match
PKDB00282,pkdb,PKDB00282,Wang2020a,32219697,,,Study on the Pharmacokinetics of Diazepam and Its Metabolites in Blood of Chinese People.,pkdb/PKDB00282/study.json,no,none,,,,,,no_exact_match
PKDB00010,pkdb,PKDB00010,Benowitz1995,8529334,,,Sympathomimetic effects of paraxanthine and caffeine in humans.,pkdb/PKDB00010/study.json,yes,abstract_only,oa_W2000325962,abstracts,,https://doi.org/10.1016/0009-9236(95)90025-x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00171,pkdb,PKDB00171,Shively1975,,,,Temporal variations in acetaminophen and phenacetin half-life in man,pkdb/PKDB00171/study.json,yes,abstract_only,oa_W2409963333,abstracts,,https://doi.org/10.1002/cpt1975184413,title_exact,Abstract corpus record; no Paperclip full-text document path.
3604267,pmid,,Kamali1987,3604267,,,Temporal variations in paracetamol absorption and metabolism in man.,pmid/3604267/study.json,yes,abstract_only,oa_W2032366660,abstracts,,https://doi.org/10.3109/00498258709043970,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00013,pkdb,PKDB00013,Blanchard1983a,6832208,,,The absolute bioavailability of caffeine in man.,pkdb/PKDB00013/study.json,no,none,,,,,,no_exact_match
PKDB00146,pkdb,PKDB00146,Gwilt1963,13951544,,,The absorption characteristics of paracetamol tablets in man.,pkdb/PKDB00146/study.json,yes,abstract_only,oa_W2142533664,abstracts,,https://doi.org/10.1111/j.2042-7158.1963.tb12812.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00305,pkdb,PKDB00305,Liu2017,28004396,,,The absorption kinetics of ketoconazole plays a major role in explaining the reported variability in the level of interaction with midazolam: Interplay between formulation and inhibition of gut wall and liver metabolism.,pkdb/PKDB00305/study.json,yes,abstract_only,oa_W2563546040,abstracts,,https://doi.org/10.1002/bdd.2058,title_exact,Abstract corpus record; no Paperclip full-text document path.
10510150,pmid,,Abdulmanap2001,10510150,PMC2014340,10.1046/j.1365-2125.1999.00029.x,The antitussive effect of dextromethorphan in relation to CYP2D6 activity.,pmid/10510150/study.json,yes,abstract_only,oa_W1596733936,abstracts,,https://doi.org/10.1046/j.1365-2125.1999.00029.x,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00228,pkdb,PKDB00228,Backman1998,9591931,,,The area under the plasma concentration-time curve for oral midazolam is 400-fold larger during treatment with itraconazole than with rifampicin.,pkdb/PKDB00228/study.json,no,none,,,,,,no_exact_match
PKDB00134,pkdb,PKDB00134,Wynne1990,2285011,,,The association of age and frailty with paracetamol conjugation in man.,pkdb/PKDB00134/study.json,yes,abstract_only,oa_W1991300596,abstracts,,https://doi.org/10.1093/ageing/19.6.419,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00435,pkdb,PKDB00435,Becker1984,6700656,,,The bronchodilator effects and pharmacokinetics of caffeine in asthma.,pkdb/PKDB00435/study.json,yes,abstract_only,oa_W1997729364,abstracts,,https://doi.org/10.1056/nejm198403223101202,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00387,pkdb,PKDB00387,Branch1976,1277728,,,The clearance of antipyrine and indocyanine green in normal subjects and in patients with chronic lever disease.,pkdb/PKDB00387/study.json,no,none,,,,,,no_exact_match
PKDB00200,pkdb,PKDB00200,Prescott1968,,,,"The comparative metabolism of phenacetin and N-acetyl-p-aminophenol in man, with particular reference to effects on the kidney",pkdb/PKDB00200/study.json,yes,abstract_only,oa_W2412407736,abstracts,,https://doi.org/10.1002/cpt196895605,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00026,pkdb,PKDB00026,Chiew2010,21143403,,,The comparative pharmacokinetics of modified-release and immediate-release paracetamol in a simulated overdose model.,pkdb/PKDB00026/study.json,yes,abstract_only,oa_W1549864762,abstracts,,https://doi.org/10.1111/j.1742-6723.2010.01354.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00333,pkdb,PKDB00333,Smink2008,18662285,PMC2561122,10.1111/j.1365-2125.2008.03252.x,"The concentration of oxazepam and oxazepam glucuronide in oral fluid, blood and serum after controlled administration of 15 and 30 mg oxazepam.",pkdb/PKDB00333/study.json,yes,abstract_only,oa_W2116105273,abstracts,,https://doi.org/10.1111/j.1365-2125.2008.03252.x,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00192,pkdb,PKDB00192,Heading1973,4722050,PMC1776534,,The dependence of paracetamol absorption on the rate of gastric emptying.,pkdb/PKDB00192/study.json,yes,abstract_only,oa_W1973714575,abstracts,,https://doi.org/10.1111/j.1476-5381.1973.tb08339.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00073,pkdb,PKDB00073,Ferrannini1988,3275860,,,The disposal of an oral glucose load in patients with non-insulin-dependent diabetes.,pkdb/PKDB00073/study.json,no,none,,,,,,no_exact_match
PKDB00273,pkdb,PKDB00273,Macklon1980,7438711,,,The effect of age on the pharmacokinetics of diazepam.,pkdb/PKDB00273/study.json,yes,abstract_only,oa_W141441207,abstracts,,https://doi.org/10.1042/cs0590479,title_exact,Abstract corpus record; no Paperclip full-text document path.
Wynne1989,legacy,,Wynne1989,2643548,,,The effect of age upon liver volume and apparent liver blood flow in healthy man.,legacy/Wynne1989/study.json,yes,abstract_only,oa_W1992268549,abstracts,,https://doi.org/10.1002/hep.1840090222,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00205,pkdb,PKDB00205,Gorski2003,12966371,,,"The effect of age, sex, and rifampin administration on intestinal and hepatic cytochrome P450 3A activity.",pkdb/PKDB00205/study.json,yes,abstract_only,oa_W2115722806,abstracts,,https://doi.org/10.1016/s0009-9236(03)00187-5,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00028,pkdb,PKDB00028,Iqbal1995,7579030,,,The effect of caffeine on the pharmacokinetics of acetaminophen in man.,pkdb/PKDB00028/study.json,yes,abstract_only,oa_W1991388994,abstracts,,https://doi.org/10.1002/bdd.2510160606,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00258,pkdb,PKDB00258,AdjeponYamoah1986,3964532,,,The effect of chloroquine on paracetamol disposition and kinetics.,pkdb/PKDB00258/study.json,yes,abstract_only,oa_W2089156678,abstracts,,https://doi.org/10.1111/j.1365-2125.1986.tb05197.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00092,pkdb,PKDB00092,Hasselstrom1997,9403287,,,The effect of codeine on gastrointestinal transit in extensive and poor metabolisers of debrisoquine.,pkdb/PKDB00092/study.json,no,none,,,,,,no_exact_match
PKDB00265,pkdb,PKDB00265,Hall1976,1264935,,,The effect of desmethylimipramine on the absorption of alcohol and paracetamol.,pkdb/PKDB00265/study.json,yes,abstract_only,oa_W2039163254,abstracts,,https://doi.org/10.1136/pgmj.52.605.139,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00317,pkdb,PKDB00317,Ohnhaus1979,42427,PMC1429902,10.1111/j.1365-2125.1979.tb01044.x,The effect of enzyme induction on diazepam metabolism in man.,pkdb/PKDB00317/study.json,yes,abstract_only,oa_W2071553769,abstracts,,https://doi.org/10.1111/j.1365-2125.1979.tb01044.x,doi_exact,Abstract corpus record; no Paperclip full-text document path.
908472,pmid,,Holst1977,908472,,,The effect of intraportal and peripheral infusions of glucagon on insulin and glucose concentrations and glucose tolerance in normal man.,pmid/908472/study.json,no,none,,,,,,no_exact_match
PKDB00244,pkdb,PKDB00244,Pentikis2007,17896891,,,"The effect of multiple-dose, oral rifaximin on the pharmacokinetics of intravenous and oral midazolam in healthy volunteers.",pkdb/PKDB00244/study.json,yes,abstract_only,oa_W1996001370,abstracts,,https://doi.org/10.1592/phco.27.10.1361,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00218,pkdb,PKDB00218,Lee1981,7263926,,,The effect of obesity on acetaminophen pharmacokinetics in man.,pkdb/PKDB00218/study.json,yes,abstract_only,oa_W2059190681,abstracts,,https://doi.org/10.1002/j.1552-4604.1981.tb01768.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00214,pkdb,PKDB00214,Kamali1992,1576053,,,The effect of pirenzepine on gastric emptying and salivary flow rate: constraints on the use of saliva paracetamol concentrations for the determination of paracetamol pharmacokinetics.,pkdb/PKDB00214/study.json,yes,abstract_only,oa_W1974099244,abstracts,,https://doi.org/10.1111/j.1365-2125.1992.tb04041.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00141,pkdb,PKDB00141,Kamali1993,8157041,,,The effect of probenecid on paracetamol metabolism and pharmacokinetics.,pkdb/PKDB00141/study.json,no,none,,,,,,no_exact_match
PKDB00024,pkdb,PKDB00024,Baraka1990,2306420,PMC1380095,,The effect of propranolol on paracetamol metabolism in man.,pkdb/PKDB00024/study.json,yes,abstract_only,oa_W2024993890,abstracts,,https://doi.org/10.1111/j.1365-2125.1990.tb03631.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
